Age,obsTime,obsValue
19,1992-Q2,281727
19,1992-Q3,279284
19,1992-Q4,275923
19,1993-Q1,274711
19,1993-Q2,271717
19,1993-Q3,270286
19,1993-Q4,267868
19,1994-Q1,267724
19,1994-Q2,265972
19,1994-Q3,264259
19,1994-Q4,261248
19,1995-Q1,260832
19,1995-Q2,258680
19,1995-Q3,258442
19,1995-Q4,257104
19,1996-Q1,258193
19,1996-Q2,257368
19,1996-Q3,256797
19,1996-Q4,254502
19,1997-Q1,255340
19,1997-Q2,253557
19,1997-Q3,253143
19,1997-Q4,251050
19,1998-Q1,252285
19,1998-Q2,250816
19,1998-Q3,251233
19,1998-Q4,250607
19,1999-Q1,252580
19,1999-Q2,252292
19,1999-Q3,254132
19,1999-Q4,254817
19,2000-Q1,258810
19,2000-Q2,259965
19,2000-Q3,261732
19,2000-Q4,262176
19,2001-Q1,266548
19,2001-Q2,267271
19,2001-Q3,268622
19,2001-Q4,269422
19,2002-Q1,271771
19,2002-Q2,272803
19,2002-Q3,273148
19,2002-Q4,272498
19,2003-Q1,274040
19,2003-Q2,273780
19,2003-Q3,275282
19,2003-Q4,275652
19,2004-Q1,278392
19,2004-Q2,279149
19,2004-Q3,279673
19,2004-Q4,279125
19,2005-Q1,280623
19,2005-Q2,280380
19,2005-Q3,280323
19,2005-Q4,279234
19,2006-Q1,280281
19,2006-Q2,279110
19,2006-Q3,280165
19,2006-Q4,280529
19,2007-Q1,283815
19,2007-Q2,284879
19,2007-Q3,287527
19,2007-Q4,288938
19,2008-Q1,293760
19,2008-Q2,296081
19,2008-Q3,299432
19,2008-Q4,301614
19,2009-Q1,306446
19,2009-Q2,308847
19,2009-Q3,309060
19,2009-Q4,307202
19,2010-Q1,307812
19,2010-Q2,305802
19,2010-Q3,304426
19,2010-Q4,302024
19,2011-Q1,301904
19,2011-Q2,299559
19,2011-Q3,300345
19,2011-Q4,299943
19,2012-Q1,301650
19,2012-Q2,301623
19,2012-Q3,302915
19,2012-Q4,303186
19,2013-Q1,305830
19,2013-Q2,306418
19,2013-Q3,308492
19,2013-Q4,309362
19,2014-Q1,313176
19,2014-Q2,314511
19,2014-Q3,314062
19,2014-Q4,312403
19,2015-Q1,313684
19,2015-Q2,312357
19,2015-Q3,312250
19,2015-Q4,310236
19,2016-Q1,311761
19,2016-Q2,310482
19,2016-Q3,311394
19,2016-Q4,310173
19,2017-Q1,313148
19,2017-Q2,312883
19,2017-Q3,313694
20,1981-Q3,269906
20,1981-Q4,270084
20,1982-Q1,271157
20,1982-Q2,271611
20,1982-Q3,271515
20,1982-Q4,270721
20,1983-Q1,271117
20,1983-Q2,270626
20,1983-Q3,269324
20,1983-Q4,267625
20,1984-Q1,267084
20,1984-Q2,265934
20,1984-Q3,264219
20,1984-Q4,261958
20,1985-Q1,261138
20,1985-Q2,259480
20,1985-Q3,258471
20,1985-Q4,257114
20,1986-Q1,257051
20,1986-Q2,256178
20,1986-Q3,256553
20,1986-Q4,256449
20,1987-Q1,257612
20,1987-Q2,257834
20,1987-Q3,259512
20,1987-Q4,260602
20,1988-Q1,263010
20,1988-Q2,264303
20,1988-Q3,267075
20,1988-Q4,269232
20,1989-Q1,272693
20,1989-Q2,274838
20,1989-Q3,276725
20,1989-Q4,278222
20,1990-Q1,281532
20,1990-Q2,283664
20,1990-Q3,288239
20,1990-Q4,291913
20,1991-Q1,297738
20,1991-Q2,301888
20,1991-Q3,300822
20,1991-Q4,298558
20,1992-Q1,298894
20,1992-Q2,297301
20,1992-Q3,293510
20,1992-Q4,288608
20,1993-Q1,286462
20,1993-Q2,282342
20,1993-Q3,280069
20,1993-Q4,276594
20,1994-Q1,275513
20,1994-Q2,272747
20,1994-Q3,271760
20,1994-Q4,269275
20,1995-Q1,269609
20,1995-Q2,268356
20,1995-Q3,267029
20,1995-Q4,264314
20,1996-Q1,264005
20,1996-Q2,261886
20,1996-Q3,261347
20,1996-Q4,258746
20,1997-Q1,259578
20,1997-Q2,257547
20,1997-Q3,256923
20,1997-Q4,254260
20,1998-Q1,255371
20,1998-Q2,253550
20,1998-Q3,253180
20,1998-Q4,251675
20,1999-Q1,253010
20,1999-Q2,251774
20,1999-Q3,252555
20,1999-Q4,251926
20,2000-Q1,254991
20,2000-Q2,255052
20,2000-Q3,257477
20,2000-Q4,258417
20,2001-Q1,263577
20,2001-Q2,265051
20,2001-Q3,266780
20,2001-Q4,267174
20,2002-Q1,269665
20,2002-Q2,270276
20,2002-Q3,272230
20,2002-Q4,272862
20,2003-Q1,276025
20,2003-Q2,277061
20,2003-Q3,277850
20,2003-Q4,276661
20,2004-Q1,278491
20,2004-Q2,277803
20,2004-Q3,279748
20,2004-Q4,280252
20,2005-Q1,283424
20,2005-Q2,284188
20,2005-Q3,285039
20,2005-Q4,284532
20,2006-Q1,286929
20,2006-Q2,286397
20,2006-Q3,286830
20,2006-Q4,286053
20,2007-Q1,288003
20,2007-Q2,288117
20,2007-Q3,290316
20,2007-Q4,291170
20,2008-Q1,295157
20,2008-Q2,296864
20,2008-Q3,300596
20,2008-Q4,302764
20,2009-Q1,307365
20,2009-Q2,309754
20,2009-Q3,313225
20,2009-Q4,313972
20,2010-Q1,317003
20,2010-Q2,317647
20,2010-Q3,316679
20,2010-Q4,314358
20,2011-Q1,314261
20,2011-Q2,312219
20,2011-Q3,311991
20,2011-Q4,310162
20,2012-Q1,310145
20,2012-Q2,308440
20,2012-Q3,309896
20,2012-Q4,309460
20,2013-Q1,311322
20,2013-Q2,311294
20,2013-Q3,313574
20,2013-Q4,313981
20,2014-Q1,316830
20,2014-Q2,317765
20,2014-Q3,320349
20,2014-Q4,321220
20,2015-Q1,324372
20,2015-Q2,325463
20,2015-Q3,325657
20,2015-Q4,323404
20,2016-Q1,324130
20,2016-Q2,322337
20,2016-Q3,323222
20,2016-Q4,321249
20,2017-Q1,322942
20,2017-Q2,321677
20,2017-Q3,322837
21,1981-Q3,266544
21,1981-Q4,268097
21,1982-Q1,270406
21,1982-Q2,272376
21,1982-Q3,272790
21,1982-Q4,272390
21,1983-Q1,272846
21,1983-Q2,272663
21,1983-Q3,272286
21,1983-Q4,271413
21,1984-Q1,271398
21,1984-Q2,270949
21,1984-Q3,269997
21,1984-Q4,268539
21,1985-Q1,268118
21,1985-Q2,267066
21,1985-Q3,265548
21,1985-Q4,263606
21,1986-Q1,262586
21,1986-Q2,260893
21,1986-Q3,260257
21,1986-Q4,259199
21,1987-Q1,259370
21,1987-Q2,258918
21,1987-Q3,259356
21,1987-Q4,259202
21,1988-Q1,260260
21,1988-Q2,260450
21,1988-Q3,262219
21,1988-Q4,263287
21,1989-Q1,265502
21,1989-Q2,266651
21,1989-Q3,269035
21,1989-Q4,270975
21,1990-Q1,274021
21,1990-Q2,275972
21,1990-Q3,278077
21,1990-Q4,279532
21,1991-Q1,283165
21,1991-Q2,285334
21,1991-Q3,289558
21,1991-Q4,292640
21,1992-Q1,298276
21,1992-Q2,302143
21,1992-Q3,300923
21,1992-Q4,298517
21,1993-Q1,298681
21,1993-Q2,296852
21,1993-Q3,293413
21,1993-Q4,288790
21,1994-Q1,286545
21,1994-Q2,282714
21,1994-Q3,280768
21,1994-Q4,277320
21,1995-Q1,276381
21,1995-Q2,273877
21,1995-Q3,273228
21,1995-Q4,271522
21,1996-Q1,271976
21,1996-Q2,270960
21,1996-Q3,269123
21,1996-Q4,265501
21,1997-Q1,264852
21,1997-Q2,261817
21,1997-Q3,261014
21,1997-Q4,258316
21,1998-Q1,259068
21,1998-Q2,256958
21,1998-Q3,256210
21,1998-Q4,254506
21,1999-Q1,255412
21,1999-Q2,253815
21,1999-Q3,253672
21,1999-Q4,252255
21,2000-Q1,254147
21,2000-Q2,253142
21,2000-Q3,254263
21,2000-Q4,254309
21,2001-Q1,258121
21,2001-Q2,258419
21,2001-Q3,261123
21,2001-Q4,262692
21,2002-Q1,266531
21,2002-Q2,268252
21,2002-Q3,270114
21,2002-Q4,270499
21,2003-Q1,273639
21,2003-Q2,274273
21,2003-Q3,276494
21,2003-Q4,277054
21,2004-Q1,280468
21,2004-Q2,281002
21,2004-Q3,281898
21,2004-Q4,281131
21,2005-Q1,283472
21,2005-Q2,283014
21,2005-Q3,285421
21,2005-Q4,286070
21,2006-Q1,290180
21,2006-Q2,290646
21,2006-Q3,291893
21,2006-Q4,291582
21,2007-Q1,294120
21,2007-Q2,294642
21,2007-Q3,296020
21,2007-Q4,295850
21,2008-Q1,298759
21,2008-Q2,299509
21,2008-Q3,302938
21,2008-Q4,304772
21,2009-Q1,308684
21,2009-Q2,310331
21,2009-Q3,313730
21,2009-Q4,314620
21,2010-Q1,317363
21,2010-Q2,317913
21,2010-Q3,319571
21,2010-Q4,319970
21,2011-Q1,322669
21,2011-Q2,323484
21,2011-Q3,323444
21,2011-Q4,322058
21,2012-Q1,322637
21,2012-Q2,321400
21,2012-Q3,321414
21,2012-Q4,319427
21,2013-Q1,319791
21,2013-Q2,317806
21,2013-Q3,319589
21,2013-Q4,319441
21,2014-Q1,321575
21,2014-Q2,321588
21,2014-Q3,324004
21,2014-Q4,324478
21,2015-Q1,326995
21,2015-Q2,327222
21,2015-Q3,330336
21,2015-Q4,331053
21,2016-Q1,334092
21,2016-Q2,334461
21,2016-Q3,335449
21,2016-Q4,333566
21,2017-Q1,334654
21,2017-Q2,332384
21,2017-Q3,333657
22,1981-Q3,261919
22,1981-Q4,263569
22,1982-Q1,265356
22,1982-Q2,266928
22,1982-Q3,268878
22,1982-Q4,270198
22,1983-Q1,272061
22,1983-Q2,273731
22,1983-Q3,273631
22,1983-Q4,273242
22,1984-Q1,273241
22,1984-Q2,273153
22,1984-Q3,272936
22,1984-Q4,272426
22,1985-Q1,272495
22,1985-Q2,272157
22,1985-Q3,271283
22,1985-Q4,270259
22,1986-Q1,269705
22,1986-Q2,268792
22,1986-Q3,267510
22,1986-Q4,265753
22,1987-Q1,264582
22,1987-Q2,262853
22,1987-Q3,262546
22,1987-Q4,261799
22,1988-Q1,261914
22,1988-Q2,261454
22,1988-Q3,262239
22,1988-Q4,262328
22,1989-Q1,262971
22,1989-Q2,262617
22,1989-Q3,264034
22,1989-Q4,265296
22,1990-Q1,267076
22,1990-Q2,268081
22,1990-Q3,270163
22,1990-Q4,271639
22,1991-Q1,274418
22,1991-Q2,275991
22,1991-Q3,278524
22,1991-Q4,279898
22,1992-Q1,282919
22,1992-Q2,284566
22,1992-Q3,288815
22,1992-Q4,292180
22,1993-Q1,297509
22,1993-Q2,301375
22,1993-Q3,300370
22,1993-Q4,298264
22,1994-Q1,297878
22,1994-Q2,296083
22,1994-Q3,293076
22,1994-Q4,288855
22,1995-Q1,286675
22,1995-Q2,283513
22,1995-Q3,281697
22,1995-Q4,278945
22,1996-Q1,277539
22,1996-Q2,274857
22,1996-Q3,274460
22,1996-Q4,272423
22,1997-Q1,272233
22,1997-Q2,270016
22,1997-Q3,268039
22,1997-Q4,264685
22,1998-Q1,263788
22,1998-Q2,260824
22,1998-Q3,259935
22,1998-Q4,258245
22,1999-Q1,258501
22,1999-Q2,256552
22,1999-Q3,256145
22,1999-Q4,254714
22,2000-Q1,255574
22,2000-Q2,254209
22,2000-Q3,254405
22,2000-Q4,253440
22,2001-Q1,255620
22,2001-Q2,254759
22,2001-Q3,256639
22,2001-Q4,257704
22,2002-Q1,260284
22,2002-Q2,261022
22,2002-Q3,264066
22,2002-Q4,265938
22,2003-Q1,270147
22,2003-Q2,271901
22,2003-Q3,273969
22,2003-Q4,274642
22,2004-Q1,277737
22,2004-Q2,277929
22,2004-Q3,280315
22,2004-Q4,281213
22,2005-Q1,284786
22,2005-Q2,285525
22,2005-Q3,287113
22,2005-Q4,287043
22,2006-Q1,290353
22,2006-Q2,290031
22,2006-Q3,292541
22,2006-Q4,293625
22,2007-Q1,297392
22,2007-Q2,298929
22,2007-Q3,301050
22,2007-Q4,301489
22,2008-Q1,304890
22,2008-Q2,305995
22,2008-Q3,308767
22,2008-Q4,309899
22,2009-Q1,312763
22,2009-Q2,313682
22,2009-Q3,316548
22,2009-Q4,316688
22,2010-Q1,318626
22,2010-Q2,318062
22,2010-Q3,319616
22,2010-Q4,320138
22,2011-Q1,322757
22,2011-Q2,323359
22,2011-Q3,326143
22,2011-Q4,327566
22,2012-Q1,331177
22,2012-Q2,332814
22,2012-Q3,333744
22,2012-Q4,332335
22,2013-Q1,333468
22,2013-Q2,332073
22,2013-Q3,332691
22,2013-Q4,330484
22,2014-Q1,330666
22,2014-Q2,328231
22,2014-Q3,330779
22,2014-Q4,330670
22,2015-Q1,332728
22,2015-Q2,332045
22,2015-Q3,335593
22,2015-Q4,336235
22,2016-Q1,338781
22,2016-Q2,338401
22,2016-Q3,342752
22,2016-Q4,343720
22,2017-Q1,347494
22,2017-Q2,347394
22,2017-Q3,349588
23,1981-Q3,258479
23,1981-Q4,259989
23,1982-Q1,261430
23,1982-Q2,262841
23,1982-Q3,264482
23,1982-Q4,265551
23,1983-Q1,266625
23,1983-Q2,267455
23,1983-Q3,269154
23,1983-Q4,270739
23,1984-Q1,272400
23,1984-Q2,274309
23,1984-Q3,274507
23,1984-Q4,274446
23,1985-Q1,274623
23,1985-Q2,274613
23,1985-Q3,274592
23,1985-Q4,274442
23,1986-Q1,274231
23,1986-Q2,273774
23,1986-Q3,273141
23,1986-Q4,272514
23,1987-Q1,272205
23,1987-Q2,271522
23,1987-Q3,270171
23,1987-Q4,268498
23,1988-Q1,267035
23,1988-Q2,265008
23,1988-Q3,265109
23,1988-Q4,264910
23,1989-Q1,264987
23,1989-Q2,264315
23,1989-Q3,264424
23,1989-Q4,264491
23,1990-Q1,264663
23,1990-Q2,264300
23,1990-Q3,265436
23,1990-Q4,266219
23,1991-Q1,267671
23,1991-Q2,268406
23,1991-Q3,270611
23,1991-Q4,272028
23,1992-Q1,274522
23,1992-Q2,276047
23,1992-Q3,278210
23,1992-Q4,279600
23,1993-Q1,281967
23,1993-Q2,283095
23,1993-Q3,287749
23,1993-Q4,291666
23,1994-Q1,296690
23,1994-Q2,300752
23,1994-Q3,299990
23,1994-Q4,298090
23,1995-Q1,297430
23,1995-Q2,296008
23,1995-Q3,293274
23,1995-Q4,290150
23,1996-Q1,287770
23,1996-Q2,284656
23,1996-Q3,282721
23,1996-Q4,279851
23,1997-Q1,278210
23,1997-Q2,275193
23,1997-Q3,274042
23,1997-Q4,271848
23,1998-Q1,271090
23,1998-Q2,268395
23,1998-Q3,266552
23,1998-Q4,264231
23,1999-Q1,263261
23,1999-Q2,260660
23,1999-Q3,259947
23,1999-Q4,258537
23,2000-Q1,258495
23,2000-Q2,256599
23,2000-Q3,256307
23,2000-Q4,255103
23,2001-Q1,256433
23,2001-Q2,255240
23,2001-Q3,256087
23,2001-Q4,256497
23,2002-Q1,257916
23,2002-Q2,257761
23,2002-Q3,260070
23,2002-Q4,261215
23,2003-Q1,263900
23,2003-Q2,264651
23,2003-Q3,267834
23,2003-Q4,270140
23,2004-Q1,274107
23,2004-Q2,275790
23,2004-Q3,277659
23,2004-Q4,278522
23,2005-Q1,281781
23,2005-Q2,282699
23,2005-Q3,285302
23,2005-Q4,286883
23,2006-Q1,291317
23,2006-Q2,292671
23,2006-Q3,294407
23,2006-Q4,295211
23,2007-Q1,298362
23,2007-Q2,299685
23,2007-Q3,302465
23,2007-Q4,304322
23,2008-Q1,309082
23,2008-Q2,312056
23,2008-Q3,314620
23,2008-Q4,316338
23,2009-Q1,319810
23,2009-Q2,321710
23,2009-Q3,322874
23,2009-Q4,322128
23,2010-Q1,323522
23,2010-Q2,323020
23,2010-Q3,322984
23,2010-Q4,322589
23,2011-Q1,324410
23,2011-Q2,324944
23,2011-Q3,326815
23,2011-Q4,328211
23,2012-Q1,331838
23,2012-Q2,333661
23,2012-Q3,336315
23,2012-Q4,338127
23,2013-Q1,342690
23,2013-Q2,345420
23,2013-Q3,345383
23,2013-Q4,344022
23,2014-Q1,345678
23,2014-Q2,345184
23,2014-Q3,344316
23,2014-Q4,342368
23,2015-Q1,343291
23,2015-Q2,341953
23,2015-Q3,343375
23,2015-Q4,343936
23,2016-Q1,346911
23,2016-Q2,347473
23,2016-Q3,349716
23,2016-Q4,350673
23,2017-Q1,355120
23,2017-Q2,356210
23,2017-Q3,359056
24,1981-Q3,253674
24,1981-Q4,255833
24,1982-Q1,257743
24,1982-Q2,259645
24,1982-Q3,261051
24,1982-Q4,262075
24,1983-Q1,263077
24,1983-Q2,263963
24,1983-Q3,264961
24,1983-Q4,265979
24,1984-Q1,266758
24,1984-Q2,267586
24,1984-Q3,269634
24,1984-Q4,271696
24,1985-Q1,273910
24,1985-Q2,276135
24,1985-Q3,276441
24,1985-Q4,276879
24,1986-Q1,277040
24,1986-Q2,277072
24,1986-Q3,276818
24,1986-Q4,276701
24,1987-Q1,276510
24,1987-Q2,276076
24,1987-Q3,275716
24,1987-Q4,275362
24,1988-Q1,275231
24,1988-Q2,274604
24,1988-Q3,273466
24,1988-Q4,271845
24,1989-Q1,270034
24,1989-Q2,267475
24,1989-Q3,267174
24,1989-Q4,267144
24,1990-Q1,266932
24,1990-Q2,266343
24,1990-Q3,266163
24,1990-Q4,265793
24,1991-Q1,265744
24,1991-Q2,265145
24,1991-Q3,266401
24,1991-Q4,266950
24,1992-Q1,268186
24,1992-Q2,268694
24,1992-Q3,270728
24,1992-Q4,272297
24,1993-Q1,274505
24,1993-Q2,275831
24,1993-Q3,278042
24,1993-Q4,279544
24,1994-Q1,281405
24,1994-Q2,282449
24,1994-Q3,287389
24,1994-Q4,291514
24,1995-Q1,296555
24,1995-Q2,301096
24,1995-Q3,300262
24,1995-Q4,299124
24,1996-Q1,298000
24,1996-Q2,296397
24,1996-Q3,294039
24,1996-Q4,290941
24,1997-Q1,288445
24,1997-Q2,284808
24,1997-Q3,282566
24,1997-Q4,279825
24,1998-Q1,278004
24,1998-Q2,274915
24,1998-Q3,273602
24,1998-Q4,271710
24,1999-Q1,270501
24,1999-Q2,267847
24,1999-Q3,266254
24,1999-Q4,264388
24,2000-Q1,263247
24,2000-Q2,260851
24,2000-Q3,260030
24,2000-Q4,258573
24,2001-Q1,258631
24,2001-Q2,256660
24,2001-Q3,257203
24,2001-Q4,257583
24,2002-Q1,258625
24,2002-Q2,258372
24,2002-Q3,259495
24,2002-Q4,260204
24,2003-Q1,261871
24,2003-Q2,262126
24,2003-Q3,264133
24,2003-Q4,265489
24,2004-Q1,267741
24,2004-Q2,268202
24,2004-Q3,271388
24,2004-Q4,273591
24,2005-Q1,277316
24,2005-Q2,279222
24,2005-Q3,281772
24,2005-Q4,283563
24,2006-Q1,287296
24,2006-Q2,288690
24,2006-Q3,291729
24,2006-Q4,294412
24,2007-Q1,298717
24,2007-Q2,301768
24,2007-Q3,303722
24,2007-Q4,305434
24,2008-Q1,309288
24,2008-Q2,311938
24,2008-Q3,315508
24,2008-Q4,318695
24,2009-Q1,323159
24,2009-Q2,325899
24,2009-Q3,327266
24,2009-Q4,327223
24,2010-Q1,328463
24,2010-Q2,328412
24,2010-Q3,327463
24,2010-Q4,326811
24,2011-Q1,327583
24,2011-Q2,327657
24,2011-Q3,328493
24,2011-Q4,329651
24,2012-Q1,332594
24,2012-Q2,334612
24,2012-Q3,336582
24,2012-Q4,337921
24,2013-Q1,341120
24,2013-Q2,343259
24,2013-Q3,346000
24,2013-Q4,347812
24,2014-Q1,352101
24,2014-Q2,354800
24,2014-Q3,354415
24,2014-Q4,353637
24,2015-Q1,355160
24,2015-Q2,355409
24,2015-Q3,354354
24,2015-Q4,353057
24,2016-Q1,354234
24,2016-Q2,353814
24,2016-Q3,355165
24,2016-Q4,355677
24,2017-Q1,359725
24,2017-Q2,361504
24,2017-Q3,363410
25,1981-Q3,252095
25,1981-Q4,253165
25,1982-Q1,253881
25,1982-Q2,254546
25,1982-Q3,256483
25,1982-Q4,258043
25,1983-Q1,259480
25,1983-Q2,260657
25,1983-Q3,261678
25,1983-Q4,262759
25,1984-Q1,263682
25,1984-Q2,264858
25,1984-Q3,266046
25,1984-Q4,267138
25,1985-Q1,268022
25,1985-Q2,268934
25,1985-Q3,271325
25,1985-Q4,274021
25,1986-Q1,276584
25,1986-Q2,279191
25,1986-Q3,279541
25,1986-Q4,279885
25,1987-Q1,279837
25,1987-Q2,279434
25,1987-Q3,279347
25,1987-Q4,279304
25,1988-Q1,279488
25,1988-Q2,278974
25,1988-Q3,279133
25,1988-Q4,279122
25,1989-Q1,278979
25,1989-Q2,278185
25,1989-Q3,276196
25,1989-Q4,274358
25,1990-Q1,272186
25,1990-Q2,269690
25,1990-Q3,269257
25,1990-Q4,268711
25,1991-Q1,268476
25,1991-Q2,267845
25,1991-Q3,267643
25,1991-Q4,266980
25,1992-Q1,266603
25,1992-Q2,265678
25,1992-Q3,266673
25,1992-Q4,267302
25,1993-Q1,268381
25,1993-Q2,268742
25,1993-Q3,270917
25,1993-Q4,272901
25,1994-Q1,275039
25,1994-Q2,276824
25,1994-Q3,278853
25,1994-Q4,279967
25,1995-Q1,281451
25,1995-Q2,282665
25,1995-Q3,287624
25,1995-Q4,292775
25,1996-Q1,297610
25,1996-Q2,302101
25,1996-Q3,301469
25,1996-Q4,300304
25,1997-Q1,299173
25,1997-Q2,297120
25,1997-Q3,294162
25,1997-Q4,291051
25,1998-Q1,288217
25,1998-Q2,284369
25,1998-Q3,282326
25,1998-Q4,280134
25,1999-Q1,278347
25,1999-Q2,275627
25,1999-Q3,274059
25,1999-Q4,272300
25,2000-Q1,270486
25,2000-Q2,267748
25,2000-Q3,266190
25,2000-Q4,264360
25,2001-Q1,263395
25,2001-Q2,261176
25,2001-Q3,260837
25,2001-Q4,260608
25,2002-Q1,260532
25,2002-Q2,259624
25,2002-Q3,260384
25,2002-Q4,260977
25,2003-Q1,262037
25,2003-Q2,261941
25,2003-Q3,263282
25,2003-Q4,264234
25,2004-Q1,265415
25,2004-Q2,265453
25,2004-Q3,267236
25,2004-Q4,268603
25,2005-Q1,270901
25,2005-Q2,271758
25,2005-Q3,275126
25,2005-Q4,278079
25,2006-Q1,282101
25,2006-Q2,284394
25,2006-Q3,287172
25,2006-Q4,289951
25,2007-Q1,293493
25,2007-Q2,296033
25,2007-Q3,299542
25,2007-Q4,303097
25,2008-Q1,308147
25,2008-Q2,312646
25,2008-Q3,315605
25,2008-Q4,318474
25,2009-Q1,322012
25,2009-Q2,324229
25,2009-Q3,326570
25,2009-Q4,327874
25,2010-Q1,329872
25,2010-Q2,331083
25,2010-Q3,330576
25,2010-Q4,330410
25,2011-Q1,331335
25,2011-Q2,331538
25,2011-Q3,332159
25,2011-Q4,332962
25,2012-Q1,334601
25,2012-Q2,335591
25,2012-Q3,337325
25,2012-Q4,338831
25,2013-Q1,341524
25,2013-Q2,343667
25,2013-Q3,345444
25,2013-Q4,346375
25,2014-Q1,348916
25,2014-Q2,350213
25,2014-Q3,353107
25,2014-Q4,355374
25,2015-Q1,359072
25,2015-Q2,361940
25,2015-Q3,362058
25,2015-Q4,361535
25,2016-Q1,362865
25,2016-Q2,362616
25,2016-Q3,362447
25,2016-Q4,361405
25,2017-Q1,362940
25,2017-Q2,362399
25,2017-Q3,364613
26,1981-Q3,247924
26,1981-Q4,250190
26,1982-Q1,252444
26,1982-Q2,254913
26,1982-Q3,255633
26,1982-Q4,255934
26,1983-Q1,256132
26,1983-Q2,256090
26,1983-Q3,257429
26,1983-Q4,258829
26,1984-Q1,260047
26,1984-Q2,261457
26,1984-Q3,262763
26,1984-Q4,264253
26,1985-Q1,265674
26,1985-Q2,267052
26,1985-Q3,268229
26,1985-Q4,269464
26,1986-Q1,270398
26,1986-Q2,271381
26,1986-Q3,274231
26,1986-Q4,277294
26,1987-Q1,280250
26,1987-Q2,283290
26,1987-Q3,283398
26,1987-Q4,283412
26,1988-Q1,283371
26,1988-Q2,282731
26,1988-Q3,283054
26,1988-Q4,283126
26,1989-Q1,283083
26,1989-Q2,282397
26,1989-Q3,282120
26,1989-Q4,282029
26,1990-Q1,281725
26,1990-Q2,281222
26,1990-Q3,278904
26,1990-Q4,276323
26,1991-Q1,273921
26,1991-Q2,271006
26,1991-Q3,270818
26,1991-Q4,270183
26,1992-Q1,269688
26,1992-Q2,268744
26,1992-Q3,268216
26,1992-Q4,267444
26,1993-Q1,266876
26,1993-Q2,265486
26,1993-Q3,266638
26,1993-Q4,267653
26,1994-Q1,268772
26,1994-Q2,269629
26,1994-Q3,272069
26,1994-Q4,273975
26,1995-Q1,276225
26,1995-Q2,278548
26,1995-Q3,280120
26,1995-Q4,281826
26,1996-Q1,282826
26,1996-Q2,283544
26,1996-Q3,288886
26,1996-Q4,294060
26,1997-Q1,299146
26,1997-Q2,303711
26,1997-Q3,302215
26,1997-Q4,300831
26,1998-Q1,299290
26,1998-Q2,296927
26,1998-Q3,293988
26,1998-Q4,291171
26,1999-Q1,288413
26,1999-Q2,285095
26,1999-Q3,283004
26,1999-Q4,281241
26,2000-Q1,279169
26,2000-Q2,276570
26,2000-Q3,274646
26,2000-Q4,272487
26,2001-Q1,270614
26,2001-Q2,267455
26,2001-Q3,266695
26,2001-Q4,266119
26,2002-Q1,265367
26,2002-Q2,263975
26,2002-Q3,263964
26,2002-Q4,263749
26,2003-Q1,263859
26,2003-Q2,263166
26,2003-Q3,263984
26,2003-Q4,264619
26,2004-Q1,265239
26,2004-Q2,264950
26,2004-Q3,265913
26,2004-Q4,266952
26,2005-Q1,268459
26,2005-Q2,269087
26,2005-Q3,271019
26,2005-Q4,272938
26,2006-Q1,275559
26,2006-Q2,276904
26,2006-Q3,280449
26,2006-Q4,284087
26,2007-Q1,288273
26,2007-Q2,291697
26,2007-Q3,294659
26,2007-Q4,297778
26,2008-Q1,301962
26,2008-Q2,305492
26,2008-Q3,310380
26,2008-Q4,314990
26,2009-Q1,320184
26,2009-Q2,324214
26,2009-Q3,326107
26,2009-Q4,327028
26,2010-Q1,328208
26,2010-Q2,328707
26,2010-Q3,329633
26,2010-Q4,330877
26,2011-Q1,332812
26,2011-Q2,334253
26,2011-Q3,335118
26,2011-Q4,336405
26,2012-Q1,338608
26,2012-Q2,340210
26,2012-Q3,341301
26,2012-Q4,341881
26,2013-Q1,343395
26,2013-Q2,343956
26,2013-Q3,345585
26,2013-Q4,346859
26,2014-Q1,349276
26,2014-Q2,350590
26,2014-Q3,352273
26,2014-Q4,353402
26,2015-Q1,355659
26,2015-Q2,357062
26,2015-Q3,359917
26,2015-Q4,362313
26,2016-Q1,365949
26,2016-Q2,368324
26,2016-Q3,368533
26,2016-Q4,368350
26,2017-Q1,369919
26,2017-Q2,369976
26,2017-Q3,370277
27,1981-Q3,245087
27,1981-Q4,246329
27,1982-Q1,247250
27,1982-Q2,248169
27,1982-Q3,250396
27,1982-Q4,252502
27,1983-Q1,254690
27,1983-Q2,256976
27,1983-Q3,257107
27,1983-Q4,257210
27,1984-Q1,257086
27,1984-Q2,257001
27,1984-Q3,258633
27,1984-Q4,260274
27,1985-Q1,261760
27,1985-Q2,263239
27,1985-Q3,264953
27,1985-Q4,266718
27,1986-Q1,268308
27,1986-Q2,270014
27,1986-Q3,270988
27,1986-Q4,272201
27,1987-Q1,273449
27,1987-Q2,274926
27,1987-Q3,278265
27,1987-Q4,281531
27,1988-Q1,285004
27,1988-Q2,288167
27,1988-Q3,288353
27,1988-Q4,288149
27,1989-Q1,287499
27,1989-Q2,286088
27,1989-Q3,285849
27,1989-Q4,285884
27,1990-Q1,285661
27,1990-Q2,285217
27,1990-Q3,284652
27,1990-Q4,284101
27,1991-Q1,283915
27,1991-Q2,283318
27,1991-Q3,280933
27,1991-Q4,278190
27,1992-Q1,275609
27,1992-Q2,272541
27,1992-Q3,272005
27,1992-Q4,271157
27,1993-Q1,270452
27,1993-Q2,269030
